inventory_id,film_id,store_id,title,description,release_year,rental_rate,rating,store_manager_first_name,store_manager_last_name,store_address,store_city,store_district
2647,580,1,"MINE TITANS","A Amazing Yarn of a Robot And a Womanizer who must Discover a Forensic Psychologist in Berlin",2006,4.99,PG-13,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2648,580,1,"MINE TITANS","A Amazing Yarn of a Robot And a Womanizer who must Discover a Forensic Psychologist in Berlin",2006,4.99,PG-13,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2651,581,1,"MINORITY KISS","A Insightful Display of a Lumberjack And a Sumo Wrestler who must Meet a Man in The Outback",2006,0.99,G,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2652,581,1,"MINORITY KISS","A Insightful Display of a Lumberjack And a Sumo Wrestler who must Meet a Man in The Outback",2006,0.99,G,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2653,581,1,"MINORITY KISS","A Insightful Display of a Lumberjack And a Sumo Wrestler who must Meet a Man in The Outback",2006,0.99,G,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2656,583,1,"MISSION ZOOLANDER","A Intrepid Story of a Sumo Wrestler And a Teacher who must Meet a A Shark in An Abandoned Fun House",2006,4.99,PG-13,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2657,583,1,"MISSION ZOOLANDER","A Intrepid Story of a Sumo Wrestler And a Teacher who must Meet a A Shark in An Abandoned Fun House",2006,4.99,PG-13,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2658,583,1,"MISSION ZOOLANDER","A Intrepid Story of a Sumo Wrestler And a Teacher who must Meet a A Shark in An Abandoned Fun House",2006,4.99,PG-13,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2661,584,1,"MIXED DOORS","A Taut Drama of a Womanizer And a Lumberjack who must Succumb a Pioneer in Ancient India",2006,2.99,PG-13,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2662,584,1,"MIXED DOORS","A Taut Drama of a Womanizer And a Lumberjack who must Succumb a Pioneer in Ancient India",2006,2.99,PG-13,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2667,586,1,"MOCKINGBIRD HOLLYWOOD","A Thoughtful Panorama of a Man And a Car who must Sink a Composer in Berlin",2006,0.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2668,586,1,"MOCKINGBIRD HOLLYWOOD","A Thoughtful Panorama of a Man And a Car who must Sink a Composer in Berlin",2006,0.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2669,586,1,"MOCKINGBIRD HOLLYWOOD","A Thoughtful Panorama of a Man And a Car who must Sink a Composer in Berlin",2006,0.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2670,586,1,"MOCKINGBIRD HOLLYWOOD","A Thoughtful Panorama of a Man And a Car who must Sink a Composer in Berlin",2006,0.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2675,587,1,"MOD SECRETARY","A Boring Documentary of a Mad Cow And a Cat who must Build a Lumberjack in New Orleans",2006,4.99,NC-17,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2676,587,1,"MOD SECRETARY","A Boring Documentary of a Mad Cow And a Cat who must Build a Lumberjack in New Orleans",2006,4.99,NC-17,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2677,587,1,"MOD SECRETARY","A Boring Documentary of a Mad Cow And a Cat who must Build a Lumberjack in New Orleans",2006,4.99,NC-17,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2686,590,1,"MONEY HAROLD","A Touching Tale of a Explorer And a Boat who must Defeat a Robot in Australia",2006,2.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2687,590,1,"MONEY HAROLD","A Touching Tale of a Explorer And a Boat who must Defeat a Robot in Australia",2006,2.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2688,590,1,"MONEY HAROLD","A Touching Tale of a Explorer And a Boat who must Defeat a Robot in Australia",2006,2.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2696,592,1,"MONSTER SPARTACUS","A Fast-Paced Story of a Waitress And a Cat who must Fight a Girl in Australia",2006,2.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2697,592,1,"MONSTER SPARTACUS","A Fast-Paced Story of a Waitress And a Cat who must Fight a Girl in Australia",2006,2.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2704,594,1,"MONTEZUMA COMMAND","A Thrilling Reflection of a Waitress And a Butler who must Battle a Butler in A Jet Boat",2006,0.99,NC-17,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2705,594,1,"MONTEZUMA COMMAND","A Thrilling Reflection of a Waitress And a Butler who must Battle a Butler in A Jet Boat",2006,0.99,NC-17,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2706,594,1,"MONTEZUMA COMMAND","A Thrilling Reflection of a Waitress And a Butler who must Battle a Butler in A Jet Boat",2006,0.99,NC-17,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2707,595,1,"MOON BUNCH","A Beautiful Tale of a Astronaut And a Mad Cow who must Challenge a Cat in A Baloon Factory",2006,0.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2708,595,1,"MOON BUNCH","A Beautiful Tale of a Astronaut And a Mad Cow who must Challenge a Cat in A Baloon Factory",2006,0.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2709,595,1,"MOON BUNCH","A Beautiful Tale of a Astronaut And a Mad Cow who must Challenge a Cat in A Baloon Factory",2006,0.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2710,595,1,"MOON BUNCH","A Beautiful Tale of a Astronaut And a Mad Cow who must Challenge a Cat in A Baloon Factory",2006,0.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2715,596,1,"MOONSHINE CABIN","A Thoughtful Display of a Astronaut And a Feminist who must Chase a Frisbee in A Jet Boat",2006,4.99,PG-13,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2716,596,1,"MOONSHINE CABIN","A Thoughtful Display of a Astronaut And a Feminist who must Chase a Frisbee in A Jet Boat",2006,4.99,PG-13,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2725,598,1,"MOSQUITO ARMAGEDDON","A Thoughtful Character Study of a Waitress And a Feminist who must Build a Teacher in Ancient Japan",2006,0.99,G,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2726,598,1,"MOSQUITO ARMAGEDDON","A Thoughtful Character Study of a Waitress And a Feminist who must Build a Teacher in Ancient Japan",2006,0.99,G,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2727,598,1,"MOSQUITO ARMAGEDDON","A Thoughtful Character Study of a Waitress And a Feminist who must Build a Teacher in Ancient Japan",2006,0.99,G,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2728,598,1,"MOSQUITO ARMAGEDDON","A Thoughtful Character Study of a Waitress And a Feminist who must Build a Teacher in Ancient Japan",2006,0.99,G,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2729,599,1,"MOTHER OLEANDER","A Boring Tale of a Husband And a Boy who must Fight a Squirrel in Ancient China",2006,0.99,R,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2730,599,1,"MOTHER OLEANDER","A Boring Tale of a Husband And a Boy who must Fight a Squirrel in Ancient China",2006,0.99,R,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2731,599,1,"MOTHER OLEANDER","A Boring Tale of a Husband And a Boy who must Fight a Squirrel in Ancient China",2006,0.99,R,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2734,600,1,"MOTIONS DETAILS","A Awe-Inspiring Reflection of a Dog And a Student who must Kill a Car in An Abandoned Fun House",2006,0.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2735,600,1,"MOTIONS DETAILS","A Awe-Inspiring Reflection of a Dog And a Student who must Kill a Car in An Abandoned Fun House",2006,0.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2738,601,1,"MOULIN WAKE","A Astounding Story of a Forensic Psychologist And a Cat who must Battle a Teacher in An Abandoned Mine Shaft",2006,0.99,PG-13,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2739,601,1,"MOULIN WAKE","A Astounding Story of a Forensic Psychologist And a Cat who must Battle a Teacher in An Abandoned Mine Shaft",2006,0.99,PG-13,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2740,601,1,"MOULIN WAKE","A Astounding Story of a Forensic Psychologist And a Cat who must Battle a Teacher in An Abandoned Mine Shaft",2006,0.99,PG-13,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2743,602,1,"MOURNING PURPLE","A Lacklusture Display of a Waitress And a Lumberjack who must Chase a Pioneer in New Orleans",2006,0.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2744,602,1,"MOURNING PURPLE","A Lacklusture Display of a Waitress And a Lumberjack who must Chase a Pioneer in New Orleans",2006,0.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2748,603,1,"MOVIE SHAKESPEARE","A Insightful Display of a Database Administrator And a Student who must Build a Hunter in Berlin",2006,4.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2749,603,1,"MOVIE SHAKESPEARE","A Insightful Display of a Database Administrator And a Student who must Build a Hunter in Berlin",2006,4.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2750,603,1,"MOVIE SHAKESPEARE","A Insightful Display of a Database Administrator And a Student who must Build a Hunter in Berlin",2006,4.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2751,603,1,"MOVIE SHAKESPEARE","A Insightful Display of a Database Administrator And a Student who must Build a Hunter in Berlin",2006,4.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2759,606,1,"MUMMY CREATURES","A Fateful Character Study of a Crocodile And a Monkey who must Meet a Dentist in Australia",2006,0.99,NC-17,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2760,606,1,"MUMMY CREATURES","A Fateful Character Study of a Crocodile And a Monkey who must Meet a Dentist in Australia",2006,0.99,NC-17,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2765,608,1,"MURDER ANTITRUST","A Brilliant Yarn of a Car And a Database Administrator who must Escape a Boy in A MySQL Convention",2006,2.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2766,608,1,"MURDER ANTITRUST","A Brilliant Yarn of a Car And a Database Administrator who must Escape a Boy in A MySQL Convention",2006,2.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2771,609,1,"MUSCLE BRIGHT","A Stunning Panorama of a Sumo Wrestler And a Husband who must Redeem a Madman in Ancient India",2006,2.99,G,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2772,609,1,"MUSCLE BRIGHT","A Stunning Panorama of a Sumo Wrestler And a Husband who must Redeem a Madman in Ancient India",2006,2.99,G,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2773,609,1,"MUSCLE BRIGHT","A Stunning Panorama of a Sumo Wrestler And a Husband who must Redeem a Madman in Ancient India",2006,2.99,G,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2774,609,1,"MUSCLE BRIGHT","A Stunning Panorama of a Sumo Wrestler And a Husband who must Redeem a Madman in Ancient India",2006,2.99,G,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2779,610,1,"MUSIC BOONDOCK","A Thrilling Tale of a Butler And a Astronaut who must Battle a Explorer in The First Manned Space Station",2006,0.99,R,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2780,610,1,"MUSIC BOONDOCK","A Thrilling Tale of a Butler And a Astronaut who must Battle a Explorer in The First Manned Space Station",2006,0.99,R,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2784,611,1,"MUSKETEERS WAIT","A Touching Yarn of a Student And a Moose who must Fight a Mad Cow in Australia",2006,4.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2785,611,1,"MUSKETEERS WAIT","A Touching Yarn of a Student And a Moose who must Fight a Mad Cow in Australia",2006,4.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2786,611,1,"MUSKETEERS WAIT","A Touching Yarn of a Student And a Moose who must Fight a Mad Cow in Australia",2006,4.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2787,611,1,"MUSKETEERS WAIT","A Touching Yarn of a Student And a Moose who must Fight a Mad Cow in Australia",2006,4.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2792,613,1,"MYSTIC TRUMAN","A Epic Yarn of a Teacher And a Hunter who must Outgun a Explorer in Soviet Georgia",2006,0.99,NC-17,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2793,613,1,"MYSTIC TRUMAN","A Epic Yarn of a Teacher And a Hunter who must Outgun a Explorer in Soviet Georgia",2006,0.99,NC-17,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2794,614,1,"NAME DETECTIVE","A Touching Saga of a Sumo Wrestler And a Cat who must Pursue a Mad Scientist in Nigeria",2006,4.99,PG-13,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2795,614,1,"NAME DETECTIVE","A Touching Saga of a Sumo Wrestler And a Cat who must Pursue a Mad Scientist in Nigeria",2006,4.99,PG-13,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2796,614,1,"NAME DETECTIVE","A Touching Saga of a Sumo Wrestler And a Cat who must Pursue a Mad Scientist in Nigeria",2006,4.99,PG-13,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2804,616,1,"NATIONAL STORY","A Taut Epistle of a Mad Scientist And a Girl who must Escape a Monkey in California",2006,2.99,NC-17,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2805,616,1,"NATIONAL STORY","A Taut Epistle of a Mad Scientist And a Girl who must Escape a Monkey in California",2006,2.99,NC-17,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2810,617,1,"NATURAL STOCK","A Fast-Paced Story of a Sumo Wrestler And a Girl who must Defeat a Car in A Baloon Factory",2006,0.99,PG-13,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2811,617,1,"NATURAL STOCK","A Fast-Paced Story of a Sumo Wrestler And a Girl who must Defeat a Car in A Baloon Factory",2006,0.99,PG-13,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2812,617,1,"NATURAL STOCK","A Fast-Paced Story of a Sumo Wrestler And a Girl who must Defeat a Car in A Baloon Factory",2006,0.99,PG-13,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2817,619,1,"NEIGHBORS CHARADE","A Fanciful Reflection of a Crocodile And a Astronaut who must Outrace a Feminist in An Abandoned Amusement Park",2006,0.99,R,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2818,619,1,"NEIGHBORS CHARADE","A Fanciful Reflection of a Crocodile And a Astronaut who must Outrace a Feminist in An Abandoned Amusement Park",2006,0.99,R,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2823,620,1,"NEMO CAMPUS","A Lacklusture Reflection of a Monkey And a Squirrel who must Outrace a Womanizer in A Manhattan Penthouse",2006,2.99,NC-17,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2824,620,1,"NEMO CAMPUS","A Lacklusture Reflection of a Monkey And a Squirrel who must Outrace a Womanizer in A Manhattan Penthouse",2006,2.99,NC-17,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2828,621,1,"NETWORK PEAK","A Unbelieveable Reflection of a Butler And a Boat who must Outgun a Mad Scientist in California",2006,2.99,PG-13,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2829,621,1,"NETWORK PEAK","A Unbelieveable Reflection of a Butler And a Boat who must Outgun a Mad Scientist in California",2006,2.99,PG-13,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2830,621,1,"NETWORK PEAK","A Unbelieveable Reflection of a Butler And a Boat who must Outgun a Mad Scientist in California",2006,2.99,PG-13,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2831,621,1,"NETWORK PEAK","A Unbelieveable Reflection of a Butler And a Boat who must Outgun a Mad Scientist in California",2006,2.99,PG-13,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2838,623,1,"NEWTON LABYRINTH","A Intrepid Character Study of a Moose And a Waitress who must Find a A Shark in Ancient India",2006,0.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2839,623,1,"NEWTON LABYRINTH","A Intrepid Character Study of a Moose And a Waitress who must Find a A Shark in Ancient India",2006,0.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2843,624,1,"NIGHTMARE CHILL","A Brilliant Display of a Robot And a Butler who must Fight a Waitress in An Abandoned Mine Shaft",2006,4.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2844,624,1,"NIGHTMARE CHILL","A Brilliant Display of a Robot And a Butler who must Fight a Waitress in An Abandoned Mine Shaft",2006,4.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2845,624,1,"NIGHTMARE CHILL","A Brilliant Display of a Robot And a Butler who must Fight a Waitress in An Abandoned Mine Shaft",2006,4.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2850,625,1,"NONE SPIKING","A Boring Reflection of a Secret Agent And a Astronaut who must Face a Composer in A Manhattan Penthouse",2006,0.99,NC-17,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2851,625,1,"NONE SPIKING","A Boring Reflection of a Secret Agent And a Astronaut who must Face a Composer in A Manhattan Penthouse",2006,0.99,NC-17,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2852,625,1,"NONE SPIKING","A Boring Reflection of a Secret Agent And a Astronaut who must Face a Composer in A Manhattan Penthouse",2006,0.99,NC-17,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2864,628,1,"NORTHWEST POLISH","A Boring Character Study of a Boy And a A Shark who must Outrace a Womanizer in The Outback",2006,2.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2865,628,1,"NORTHWEST POLISH","A Boring Character Study of a Boy And a A Shark who must Outrace a Womanizer in The Outback",2006,2.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2866,628,1,"NORTHWEST POLISH","A Boring Character Study of a Boy And a A Shark who must Outrace a Womanizer in The Outback",2006,2.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2876,631,1,"NOVOCAINE FLIGHT","A Fanciful Display of a Student And a Teacher who must Outgun a Crocodile in Nigeria",2006,0.99,G,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2877,631,1,"NOVOCAINE FLIGHT","A Fanciful Display of a Student And a Teacher who must Outgun a Crocodile in Nigeria",2006,0.99,G,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2878,631,1,"NOVOCAINE FLIGHT","A Fanciful Display of a Student And a Teacher who must Outgun a Crocodile in Nigeria",2006,0.99,G,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2881,632,1,"NUTS TIES","A Thoughtful Drama of a Explorer And a Womanizer who must Meet a Teacher in California",2006,4.99,NC-17,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2882,632,1,"NUTS TIES","A Thoughtful Drama of a Explorer And a Womanizer who must Meet a Teacher in California",2006,4.99,NC-17,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2883,632,1,"NUTS TIES","A Thoughtful Drama of a Explorer And a Womanizer who must Meet a Teacher in California",2006,4.99,NC-17,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2893,636,1,"OLEANDER CLUE","A Boring Story of a Teacher And a Monkey who must Succumb a Forensic Psychologist in A Jet Boat",2006,0.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2894,636,1,"OLEANDER CLUE","A Boring Story of a Teacher And a Monkey who must Succumb a Forensic Psychologist in A Jet Boat",2006,0.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2895,636,1,"OLEANDER CLUE","A Boring Story of a Teacher And a Monkey who must Succumb a Forensic Psychologist in A Jet Boat",2006,0.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2896,637,1,"OPEN AFRICAN","A Lacklusture Drama of a Secret Agent And a Explorer who must Discover a Car in A U-Boat",2006,4.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2897,637,1,"OPEN AFRICAN","A Lacklusture Drama of a Secret Agent And a Explorer who must Discover a Car in A U-Boat",2006,4.99,PG,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
2901,638,1,"OPERATION OPERATION","A Intrepid Character Study of a Man And a Frisbee who must Overcome a Madman in Ancient China",2006,2.99,G,Mike,Hillyer,"47 MySakila Drive",Lethbridge,Alberta
